objectID,title,culture,period,accessionYear,primaryImageSmall,dimensions
49417,Plate with Dutch Landscape,Japan,Edo period (1615–1868),2002,https://images.metmuseum.org/CRDImages/as/web-large/2002_447_116.jpg,Diam. 8 in. (20.3 cm); H. 15/16 in. (2.4 cm); Diam. (foot) 4 3/4 in. (12.1 cm)
52335,Saucer with Landscape Design,Japan,Edo period (1615–1868),1893,https://images.metmuseum.org/CRDImages/as/web-large/93_3_469-470.JPG,H. 1 3/8 in. (3.5 cm); Diam. 4 1/2 in. (11.4 cm)
53594,Eight Landscape Scenes and Calligraphy,China,Qing dynasty (1644–1911),1955,https://images.metmuseum.org/CRDImages/as/web-large/DP159732.jpg,13 3/4 x 9 5/8 in. (34.9 x 24.4 cm)
48843,Desk screen with landscape,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",1879,https://images.metmuseum.org/CRDImages/as/web-large/28643.jpg,H. 5 3/4 in. (14.6 cm); W. 4 3/16 in (10.6 cm) (sight)
41765,Snuff Bottle with Landscape,China,Qing dynasty (1644–1911),1971,https://images.metmuseum.org/CRDImages/as/web-large/DP294631.jpg,H. 2 7/8 in. (7.3 cm)
41571,Snuff bottle with landscape,China,Qing dynasty (1644–1911),1921,https://images.metmuseum.org/CRDImages/as/web-large/DP321887.jpg,H. 2 1/8 in. (5.4 cm); H. incl. stand 2 5/8 in. (6.7 cm); W. 1 1/8 in. (2.9 cm); D. 1 in. (25 cm)
36053,Landscape with Pavilions and Cranes,China,late Yuan (1271–1368)–early Ming (1368–1644) dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP153529.jpg,9 3/4 x 10 in. (24.8 x 25.4 cm)
51490,Landscape after Ni Zan (1306–1374),China,Ming (1368–1644) or Qing dynasty (1644–1911),1913,https://images.metmuseum.org/CRDImages/as/web-large/13_220_93.jpg,33 7/8 x 12 7/8 in. (86.0 x 32.7 cm)
49342,Plate with Landscape Decoration,Japan,Edo period (1615–1868),2002,https://images.metmuseum.org/CRDImages/as/web-large/2002_447_92.jpg,Diam. 8 in. (20.3 cm); H. 1 in. (2.5 cm); Diam. (foot) 4 3/4 in. (12.1 cm)
48950,Landscapes after old masters,China,Ming dynasty (1368–1644),1986,https://images.metmuseum.org/CRDImages/as/web-large/DT8375.jpg,Image (each): 9 5/8 x 6 5/16 in. (24.4 x 16 cm)
36135,Landscape dedicated to Xiang Yuanbian,China,Ming dynasty (1368–1644),1981,https://images.metmuseum.org/CRDImages/as/web-large/DT9400.jpg,"Image: 46 1/4 x 15 11/16 in. (117.5 x 39.8 cm)
Overall with mounting: 90 3/4 x 23 3/8 in. (230.5 x 59.4 cm)
Overall with knobs: 90 3/4 x 26 in. (230.5 x 66 cm)"
51528,River Landscape with Thirteen Inscriptions,China,Ming (1368–1644) or Qing (1644–1911) dynasty,1918,https://images.metmuseum.org/CRDImages/as/web-large/DP200446_CRD.jpg,11 x 57 1/2 in. (27.9 x 146.1 cm)
41483,Landscapes and trees,China,Qing dynasty (1644–1911),1979,https://images.metmuseum.org/CRDImages/as/web-large/DP154033.jpg,Image (each leaf): 6 1/4 x 7 1/2 in. (15.9 x 19.1 cm)
44759,"Landscapes, Figures, and Flowers",China,Ming dynasty (1368–1644),1985,https://images.metmuseum.org/CRDImages/as/web-large/1985_121_A_sf.jpg,"Image: 8 3/4 × 3 5/8 in. (22.2 × 9.2 cm)
Inscription: 8 3/4 × 3 5/8 in. (22.2 × 9.2 cm)"
839217,Wrist rest decorated with landscape,China,,2020,,H. 12 3/4 in. (32.4 cm); W. 3 1/4 in. (8.3 cm); D. 1 in. (2.5 cm)
826010,Message Case with Landscape,Japan and France,Edo period (1615–1868),2019,https://images.metmuseum.org/CRDImages/as/web-large/DP-25131-003.jpg,L. 6 1/2 in. (16.5 cm)
51773,Horses in Landscape with Attendant,China,Yuan dynasty (1271–1368),1951,https://images.metmuseum.org/CRDImages/as/web-large/51_150_2_O1_sf.jpg,10 1/4 x 11 3/4 in. (26 x 29.8 cm)
44217,Mountain landscape,China,,1939,,H. 7 7/8 in. (20 cm); W. 14 1/2 in. (36.8 cm)
44209,Scholars in a landscape,China,Qing dynasty (1644–1911),1965,https://images.metmuseum.org/CRDImages/as/web-large/183499.jpg,H. 6 3/8 in. (16.2 cm); H. (with stand) 8 1/16 in. (20.3 cm); W. 6 1/2 in. (16.5 cm)
51730,Landscape in the Tang Manner,China,Yuan dynasty (1271–1368),1947,https://images.metmuseum.org/CRDImages/as/web-large/141901.jpg,19 1/2 x 13 3/4 in. (49.5 x 34.9 cm)
46760,Covered jar with landscape,China,,1950,https://images.metmuseum.org/CRDImages/as/web-large/50_145_257ab_O1_sf.jpg,H. 4 in. (10.2 cm)
45654,Pine Tree (obverse); Landscape (reverse),Japan,Edo period (1615–1868),1925,https://images.metmuseum.org/CRDImages/as/web-large/25_215_53.JPG,22 x 73 1/2 in. (55.9 x 186.7 cm)
41194,Landscape after a poem by Wang Wei,China,Yuan dynasty (1271–1368),1985,https://images.metmuseum.org/CRDImages/as/web-large/DP154120.jpg,"Image: 50 3/4 x 27 1/16 in. (128.9 x 68.7 cm)
Overall with mounting: 8 ft. 8 1/8 in. x 33 3/4 in. (264.5 x 85.7 cm)
Overall with knobs: 8 ft. 8 1/8 in. x 37 in. (264.5 x 94 cm)"
72953,Landscape in the Style of Liang Kai,China,,2005,,Image: 35 9/16 x 19 5/16 in. (90.3 x 49.1 cm)
40538,Round Box with Chinese-Style Landscape,Japan (Ryūkyū Islands),Edo period (1615–1868),2015,https://images.metmuseum.org/CRDImages/as/web-large/DP704105.jpg,H. 6 in. (15.2 cm); Diam. 16 in. (40.6 cm)
49230,Landscape in the Style of Guo Xi,China,Qing dynasty (1644–1911),1913,https://images.metmuseum.org/CRDImages/as/web-large/13_220_122.jpg,"32 3/4 × 41 1/4 in. (83.2 × 104.8 cm)
Overall with mounting: 78 1/8 × 43 1/2 in. (198.4 × 110.5 cm)
Overall with knobs: 78 1/8 × 47 in. (198.4 × 119.4 cm)"
49183,Landscape Painted on the Double Ninth Festival,China,Qing dynasty (1644–1911),1981,https://images.metmuseum.org/CRDImages/as/web-large/DP279492.jpg,"Image: 28 3/16 x 16 5/8 in. (71.6 x 42.2 cm)
Overall with mounting: 86 1/8 x 23 in. (218.8 x 58.4 cm)
Overall with knobs: 86 1/8 x 26 3/4 in. (218.8 x 67.9 cm)"
35977,Landscape in the manner of Dong Yuan,China,Ming (1368–1644) or Qing (1644–1911) dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153840.jpg,6 1/2 x 20 in. (16.5 x 50.8 cm)
36289,Landscape Done in Wang Meng Style,China,,1986,,7 1/6 x 29 in. (18.2 x 73.7 cm)
51608,Landscape with Ox Carts on a Road,China,Ming dynasty (?) (1368–1644),1942,https://images.metmuseum.org/CRDImages/as/web-large/DP154477.jpg,5 x 6 3/4 in. (12.7 x 17.1 cm)
57009,A Snow–clad Landscape with Gray Clouds,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP148853.jpg,7 7/8 x 12 7/8 in. (20 x 32.7 cm)
75639,"Flower, Plant and Landscape Sketches from Life",China,,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75638,"Flower, Plant and Landscape Sketches from Life",China,,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75620,"Flower, Plant and Landscape Sketches from Life",China,,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75683,"Flower, Plant and Landscape Sketches from Life",China,,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
57538,Album of Landscape Paintings by Ichiro Yashima,Japan,Edo period (1615–1868),1918,https://images.metmuseum.org/CRDImages/as/web-large/JIB3_008_crd.jpg,9 × 6 1/8 × 3/8 in. (22.9 × 15.6 × 1 cm)
49364,Covered jar with landscape scenes,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",1914,https://images.metmuseum.org/CRDImages/as/web-large/23512.jpg,H. 24 in. (61.2 cm)
75347,Heart Sutra (Hannya Shingyō) and Landscape,Japan,Edo period (1615–1868),2009,https://images.metmuseum.org/CRDImages/as/web-large/DP212424.jpg,Image: 42 3/8 x 10 7/8 in. (107.6 x 27.6 cm)
53577,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty (1644–1911),1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154519.jpg,4 7/8 x 14 1/2 in. (12.4 x 36.8 cm)
53575,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty (1644–1911),1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154517.jpg,5 x 14 5/8 in. (12.7 x 37.1 cm)
53573,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty (1644–1911),1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154516.jpg,4 5/8 x 14 3/4 in. (11.7 x 37.5 cm)
53580,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty (1644–1911),1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154523.jpg,4 3/4 x 14 5/8 in. (12.1 x 37.1 cm)
53579,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty (1644–1911),1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154521.jpg,4 7/8 x 14 1/2 in. (12.4 x 36.8 cm)
51690,Misty Landscape with Scholars and Attendants,China,Song dynasty (?) (960–1279),1947,https://images.metmuseum.org/CRDImages/as/web-large/DP153552.jpg,9 5/16 x 10 3/8 in. (23.7 x 26.4 cm)
58648,Case (Inrō) with Chinese-Style Landscape,Japan,,1929,https://images.metmuseum.org/CRDImages/as/web-large/LC-29_100_735-001.jpg,3 3/8 x 2 3/8 x 15/16 in. (8.5 x 6 x 2.4 cm)
52450,Desk Screen with Chinese Landscape,Japan,Edo period (1615–1868),1893,https://images.metmuseum.org/CRDImages/as/web-large/DP304731.jpg,H. 8 1/2 in. (21.6 cm)
63032,Square Stand with Dutch Landscape,Japan,Edo period (1615–1868),1923,https://images.metmuseum.org/CRDImages/as/web-large/23_225_278.JPG,H. 4 1/4 in (10.8 cm); W. 7 1/2 in. (19.1 cm); D. 7 1/2 in. (19.1 cm)
73391,Landscape View at Yokohama (Yokohama fūkei),Japan,Edo period (1615–1868),2007,https://images.metmuseum.org/CRDImages/as/web-large/DP147954.jpg,Image: 9 1/2 x 12 3/4 in. (24.1 x 32.4 cm)
73604,Landscape View at Yokohama (Yokohama fūkei),Japan,Edo period (1615–1868),2007,https://images.metmuseum.org/CRDImages/as/web-large/DP147957.jpg,Image: 9 1/2 x 12 5/8 in. (24.1 x 32.1 cm)
73602,Landscape View at Yokohama (Yokohama fūkei),Japan,Edo period (1615–1868),2007,https://images.metmuseum.org/CRDImages/as/web-large/DP147955.jpg,Image: 9 1/2 x 12 5/8 in. (24.1 x 32.1 cm)
73603,Landscape View at Yokohama (Yokohama fūkei),Japan,Edo period (1615–1868),2007,https://images.metmuseum.org/CRDImages/as/web-large/DP147956.jpg,Image: 9 1/2 x 12 3/4 in. (24.1 x 32.4 cm)
73605,Landscape View at Yokohama (Yokohama fūkei),Japan,Edo period (1615–1868),2007,https://images.metmuseum.org/CRDImages/as/web-large/DP147958.jpg,Image: 10 x 14 5/8 in. (25.4 x 37.1 cm)
73606,Landscape View at Yokohama (Yokohama fūkei),Japan,Edo period (1615–1868),2007,https://images.metmuseum.org/CRDImages/as/web-large/DP147959.jpg,Image: 9 1/2 x 12 7/8 in. (24.1 x 32.7 cm)
51483,Landscape in the Style of Li Gonglin,China,Qing dynasty (1644–1911),1913,https://images.metmuseum.org/CRDImages/as/web-large/13_220_33_O.jpg,"Image: 46 3/4 x 22 1/4 in. (118.7 x 56.5 cm)
Overall with mounting: 100 1/2 x 29 5/8 in. (255.3 x 75.2 cm)
Overall with knobs: 100 1/2 x 33 3/4 in. (255.3 x 85.7 cm)"
35975,Landscape in the Style of Yan Wengui,China,Qing dynasty (1644–1911),1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153883.jpg,6 1/2 x 19 1/4 in. (16.5 x 48.9 cm)
35973,Landscape in the Style of Huichong,China,Qing dynasty (1644–1911),1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153881.jpg,6 3/8 x 20 1/2 in. (16.2 x 52.1 cm)
49188,Landscape in the Style of Ni Zan,China,Qing dynasty (1644–1911),1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153894.jpg,6 1/2 x 19 1/2 in. (16.5 x 49.5 cm)
52246,Dish with Landscape and Figures,Japan,Edo period (1615–1868),1975,https://images.metmuseum.org/CRDImages/as/web-large/DP220285.jpg,H. 2 1/2 in. (6.4 cm); Diam. 13 3/8 in. (34 cm); Diam. of foot 6 1/4 in. (15.9 cm)
49020,Landscape in the Style of Huang Gongwang,China,Ming dynasty (1368–1644),1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153874.jpg,6 5/8 x 20 1/2 in. (16.8 x 52.1 cm)
36100,Landscape in the style of Huang Gongwang,China,Qing dynasty (1644–1911),1972,https://images.metmuseum.org/CRDImages/as/web-large/1972_278_4_O.JPG,"Image: 45 5/8 x 22 1/8 in. (115.9 x 56.2 cm)
Overall with mounting: 103 1/4 x 29 in. (262.3 x 73.7 cm)
Overall with rollers: 103 1/4 x 32 1/2 in. (262.3 x 82.6 cm)"
52804,Wine Bottle with Landscape Scenes,Japan,Edo period (1615–1868),1893,https://images.metmuseum.org/CRDImages/as/web-large/DP264328.jpg,H. 8 1/4 in. (21 cm); Diam. 4 in. (10.2 cm); Diam. of rim 1 in. (2.5 cm); Diam. of base 2 1/4 in. (5.7 cm)
49781,Landscape in the Style of Old Masters,China,,1986,,7 1/4 x 19 7/16 in. (18.4 x 49.4 cm)
41471,Autumn landscape with egrets and ducks,China,Ming dynasty (1368–1644),1980,https://images.metmuseum.org/CRDImages/as/web-large/DP328710.jpg,"Image: 58 1/8 x 21 1/2 in. (147.6 x 54.6 cm)
Overall with mounting: 106 1/4 x 27 1/2 in. (269.9 x 69.9 cm)
Overall with knobs: 106 1/4 x 30 in. (269.9 x 76.2 cm)"
36433,Portrait of Ren'an in a Landscape,China,Qing dynasty (1644–1911),1987,https://images.metmuseum.org/CRDImages/as/web-large/sf1987.149.d01_CRD.jpg,22 15/18 x 53 7/8 in. (58 x 136.8 cm)
52812,"Vase with landscape, flowers, and gardens",China,"Qing dynasty (1644–1911), Kangxi period (1662–1722)",1921,https://images.metmuseum.org/CRDImages/as/web-large/49234.jpg,H. 17 1/2 in. (44.5 cm); Diam. 9 in. (22.9 cm)
60672,Ornament with landscape and figures,China,Qing dynasty (1644–1911),1924,https://images.metmuseum.org/CRDImages/as/web-large/DP267652.jpg,H. 4 in. (10.2 cm); L. 7 3/4 in. (19.7 cm)
78153,Landscape and Couplet of Chinese Verse,Japan,Edo period (1615–1868),2015,https://images.metmuseum.org/CRDImages/as/web-large/DP-14063-014.jpg,Each: 52 x 7 5/8 in. (132.1 x 19.4 cm)
72747,Textile with a Forested Landscape,"India (Gujarat), for the Indonesian market",,2005,https://images.metmuseum.org/CRDImages/as/web-large/DP158245.jpg,H (weft) 98.7 cm (38 7/8 in.) x W (warp) 494.5 cm (194 11/16 in.)
64844,Krishna and Radha in Landscape,India,Rajput,1964,https://images.metmuseum.org/CRDImages/as/web-large/64_167_7.jpg,9 5/8 x 7 1/8 in. (24.4 x 18.1 cm)
73131,Flora and Landscape (Paintings for Xie Zhiliu),China,,2005,,"Overall (a): 11 1/2 x 14 1/4 in. (29.2 x 36.2 cm)
Overall (b): 11 1/2 x 14 3/16 in. (29.2 x 36 cm)
Overall (c): 11 7/16 x 14 1/4 in. (29 x 36.2 cm)
Overall (d): 11 7/16 x 14 3/8 in. (29 x 36.5 cm)
Overall (e): 11 5/8 x 14 3/8 in. (29.5 x 36.5 cm)
Overall (f): 11 1/2 x 14 1/4 in. (29.2 x 36.2 cm)
Overall (g): 11 7/16 x 14 3/8 in. (29 x 36.5 cm)
Overall (h): 11 7/16 x 14 3/8 in. (29 x 36.5 cm)
Overall (i): 11 1/2 x 14 1/4 in. (29.2 x 36.2 cm)
Overall (j): 11 1/2 x 14 1/4 in. (29.2 x 36.2 cm)
Overall (k): 11 1/2 x 14 1/4 in. (29.2 x 36.2 cm)
Overall (l): 11 5/8 x 14 1/4 in. (29.5 x 36.2 cm)"
75625,"Flower, Plant and Landscape Sketches from Life",China,,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75713,"Flower, Plant and Landscape Sketches from Life",China,,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75714,"Flower, Plant and Landscape Sketches from Life",China,,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75640,"Flower, Plant and Landscape Sketches from Life",China,,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75624,"Flower, Plant and Landscape Sketches from Life",China,,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
53574,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty (1644–1911),1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154515.jpg,5 x 14 3/4 in. (12.7 x 37.5 cm)
53576,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty (1644–1911),1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154518.jpg,4 7/8 x 14 5/8 in. (12.4 x 37.1 cm)
53578,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty (1644–1911),1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154520.jpg,4 7/8 x 14 5/8 in. (12.4 x 37.1 cm)
51679,Landscape with Drunken General and Servant,China,Ming dynasty (1368–1644),1947,https://images.metmuseum.org/CRDImages/as/web-large/DP154421.jpg,8 5/8 x 9 3/16 in. (21.9 x 23.3 cm)
51611,Two Ladies in Foreground of Landscape,China,Ming dynasty (?) (1368–1644),1942,https://images.metmuseum.org/CRDImages/as/web-large/DP154481.jpg,5 x 6 3/4 in. (12.7 x 17.1 cm)
46308,Cup with figures in landscape,China,Qing dynasty (1644–1911),1879,https://images.metmuseum.org/CRDImages/as/web-large/79_2_1372_O1_sf.jpg,H. 2 5/8 in. (6.7 cm); Diam. 3 1/8 in. (7.9 cm)
46048,Vase with landscape and flowers,China,Qing dynasty (1644–1911),1914,https://images.metmuseum.org/CRDImages/as/web-large/50998.jpg,H. 19 in. (48.3 cm)
59549,Bridle Fitting with Mythological Landscape,North China,,2002,https://images.metmuseum.org/CRDImages/as/web-large/2002_201_155_O1.jpg,Diam. 5 3/8 in. (13.7 cm)
58894,Inrō with Gibbons in a Landscape,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/36_100_212_03.JPG,3 5/16 x 2 3/16 x 3/4 in. (8.4 x 5.5 x 1.9 cm)
50780,Footed Dish with Equestrian Hunting Scene,Central Vietnam,,1999,https://images.metmuseum.org/CRDImages/as/web-large/LK.1999.261_DP288808R2_25B.jpg,H. 1 1/2 in. (3.8 cm); Diam. 11 1/16 in. (28.1 cm); Wt. est. 4 lbs (1.8 kg)
845128,Chinese Poem on an Imaginary Landscape,Japan,Edo period (1615–1868),2020,https://images.metmuseum.org/CRDImages/as/web-large/DP-21861-002.jpg,"Image: 49 × 10 3/4 in. (124.5 × 27.3 cm)
Overall with mounting: 80 3/16 × 17 3/4 in. (203.7 × 45.1 cm)
Overall with knobs: 80 3/16 × 20 1/8 in. (203.7 × 51.1 cm)"
73246,Flora and Landscape (Paintings for Xie Zhiliu),China,,2005,,"Overall (a): 10 x 18 1/8 in. (25.4 x 46 cm)
Overall (b): 10 x 18 in. (25.4 x 45.7 cm)
Overall (c): 10 1/8 x 18 1/8 in. (25.7 x 46 cm)
Overall (d): 10 x 18 1/8 in. (25.4 x 46 cm)
Overall (e): 10 x 18 1/16 in. (25.4 x 45.9 cm)
Overall (f): 10 x 18 1/16 in. (25.4 x 45.9 cm)
Overall (g): 10 1/16 x 18 1/8 in. (25.6 x 46 cm)
Overall (h): 9 3/4 x 18 1/16 in. (24.8 x 45.9 cm)
Overall (i): 9 15/16 x 18 1/16 in. (25.3 x 45.9 cm)
Overall (j): 9 15/16 x 18 1/16 in. (25.3 x 45.9 cm)
Overall (k): 9 5/16 x 18 in. (23.6 x 45.7 cm)
Overall (l): 9 1/4 x 18 in. (23.5 x 45.7 cm)"
772736,Landscape in the Style of Dong Qichang,China,,2019,,Image: 13 1/2 × 10 1/2 in. (34.3 × 26.7 cm)
48953,Landscape with Trees in the Manner of Ni Zan (1301–1374),China,Ming dynasty (1368–1644),1989,https://images.metmuseum.org/CRDImages/as/web-large/1989_363_99_O.jpg,"Image: 45 1/2  × 18 in. (115.6 × 45.7 cm)
Overall with mounting: 94 7/8 × 27 1/2 in. (241 × 69.9 cm)
Overall with knobs: 94 7/8 × 31 1/2 in. (241 × 80 cm)"
36436,Landscapes,China,Ming dynasty (1368–1644),1987,https://images.metmuseum.org/CRDImages/as/web-large/DP162771.jpg,Each leaf: 6 1/16 x 9 in. (15.4 x 22.9 cm)
36095,Landscape of the four seasons in the styles of old masters,China,Ming dynasty (1368–1644),1968,https://images.metmuseum.org/CRDImages/as/web-large/DP204356_CRD.jpg,Overall with mounting: 12 5/8 in. × 38 ft. 10 in. (32.1 × 1183.6 cm)
49863,Dish with Scholar in a Landscape,China,"Qing dynasty (1644–1911), Shunzhi period (1644–61)",1879,https://images.metmuseum.org/CRDImages/as/web-large/28195.jpg,Diam. 6 1/8 in. (15.6 cm)
41607,Snuff bottles with figures in landscape,China,Qing dynasty (1644–1911),1921,https://images.metmuseum.org/CRDImages/as/web-large/DP321913.jpg,H. 2 1/2 in. (6.4 cm); H. incl. stand 3 1/4 in. (8.3 cm); W. 2 3/8 in. (6 cm); D. 1 in. (2.5 cm)
48945,"Landscape after Dong Yuan, Juran, Ma Yuan, and Xia Gui",China,Ming (1368–1644)–early Qing (1644–1911) dynasty,1977,https://images.metmuseum.org/CRDImages/as/web-large/DP213260_CRD.jpg,"Image: 11 x 126 in. (27.9 x 320 cm)
Overall with mounting: 13 1/2 x 365 5/8 in. (34.3 x 928.7 cm)"
45402,Unlined Summer Kimono (Hito-e) with Landscape and Poem,Japan,Edo period (1615–1868),1974,https://images.metmuseum.org/CRDImages/as/web-large/DT10764.jpg,64 x 47 1/4 in. (162.5 x 120 cm)
48688,Vase with landscape and bird-and-flower scenes,China,"Qing dynasty (1644–1911), Kangxi period (1662–1722)",1914,https://images.metmuseum.org/CRDImages/as/web-large/14_40_303_O1.jpg,H. 20 1/2 in. (52.1 cm); Diam. of rim 9 1/4 in. (23.5 cm); Diam. of foot 7 1/2 in. (19.1 cm)
42322,Vase with gentlemen in a landscape (one of a pair),China,Republic period (1912–49),1968,https://images.metmuseum.org/CRDImages/as/web-large/DP261021.jpg,H. 6 3/8 in. (16.2 cm); Diam. 4 5/8 in. (11.7 cm)
42336,Wine bottle with decoration of landscape and poem,China,"Ming dynasty (1368–1644), Chongzhen period (1628–44)",1992,https://images.metmuseum.org/CRDImages/as/web-large/DP-13773-001.jpg,H. 8 1/4 in. (21 cm); W. 3 3/4 in. (9.5 cm); Diam. of rim 1 1/8 in. (2.9 cm); W. of base 3 1/4 in. (8.3 cm)
54908,Sea-Side Landscape with Pine Trees and Flying Cranes,Japan,Edo period (1615–1868),1929,https://images.metmuseum.org/CRDImages/as/web-large/DP138250.jpg,8 9/16 x 7 3/8 in. (21.7 x 18.7 cm)
58573,Case (Inrō) with Landscape Design of Sumiyoshi Shrine,Japan,Edo period (1615–1868),1913,https://images.metmuseum.org/CRDImages/as/web-large/13_67_31_O3.JPG,H. 3 3/16 in. (8.1 cm); W. 2 1/16 in. (5.3 cm); D. 3/4 in. (1.9 cm)
77893,Courtier and Young Attendant Gazing at a Landscape,Japan,Edo period (1615–1868),2012,https://images.metmuseum.org/CRDImages/as/web-large/DP-14464-022.jpg,4 7/8 x 5 1/4 in. (12.4 x 13.3 cm)
56797,Portrait of a Woman in Large Circle with Landscape Below,Japan,Edo period (1615–1868),1930,https://images.metmuseum.org/CRDImages/as/web-large/DP148850.jpg,9 13/16 x 13 1/16 in. (24.9 x 33.2 cm)
40506,Cup with Figures in a Landscape,China,Ming dynasty (1368–1644),1981,https://images.metmuseum.org/CRDImages/as/web-large/ASA87.jpg,H. 2 5/8 in. (6.7 cm); W. 2 7/8 in. (7.3 cm)
48777,Covered jar with landscape and flowers,China,Qing dynasty (1644–1911),1914,https://images.metmuseum.org/CRDImages/as/web-large/23514.jpg,H. 24 in. (61 cm)
40518,Table screen with immortals and landscape,China,Qing dynasty (1644–1911),1879,https://images.metmuseum.org/CRDImages/as/web-large/79_2_1306_O3_sf.jpg,H. 10 1/8 in. (25.7 cm); W. 4 1/4 in. (10.8 cm); D. 2 in. (5.1 cm)
58138,Writing Box (Suzuribako) with Landscape Design,Japan,Edo period (1615–1868),1929,https://images.metmuseum.org/CRDImages/as/web-large/29_100_694_O1_sf.jpg,H. 1 5/8 in. (4.1 cm); W. 7 1/8 in. (18.1 cm); L. 7 7/8 in. (20 cm)
46132,Covered jar with landscape and floral patterns,China,Qing dynasty (1644–1911),1918,https://images.metmuseum.org/CRDImages/as/web-large/18_61_1ab_O1_sf.jpg,H. 21 1/4 in. (54 cm); Diam. 12 1/2 in. (31.8 cm)
36022,Enjoying the Moon: Landscape in the Manner of Wang Meng,China,Ming dynasty (1368–1644),1913,https://images.metmuseum.org/CRDImages/as/web-large/146252.jpg,"Image: 61 x 18 1/4 in. (154.9 x 46.4 cm)
Overall with mounting: 123 3/4 x 26 3/4 in. (314.3 x 67.9 cm)
Overall with knobs: 123 3/4 x 31 in. (314.3 x 78.7 cm)"
51688,Landscape with Fishing Village and Boat on Lake,China,Ming (1368–1644) or Qing dynasty (1644–1911),1947,https://images.metmuseum.org/CRDImages/as/web-large/DP154426.jpg,8 7/8 x 9 3/4 in. (22.5 x 24.8 cm)
58917,Case (Inrō) with Design of Chinese-Style Landscape,Japan,,1936,https://images.metmuseum.org/CRDImages/as/web-large/36_100_231_O1.JPG,3 5/16 x 2 1/8 x 7/8 in. (8.4 x 5.4 x 2.3 cm)
58564,Inrō with Chinese Landscape in Moonlight,Japan,Edo period (1615–1868),1913,https://images.metmuseum.org/CRDImages/as/web-large/13_67_16_O3.JPG,3 1/16 x 1 15/16 x 11/16 in. (7.8 x 5 x 1.8 cm)
53825,Vase with landscape scenes and poem,China,"Qing dynasty (1644–1911), Kangxi period (1662–1722)",1920,https://images.metmuseum.org/CRDImages/as/web-large/45425.jpg,H. 24 1/2 in. (62.2 cm); Daim. 8 3/4 in. (22.2 cm)
